,Job Title,Skills
77,SAP Developer,"Debugging,Advanced Business Application Programming (ABAP),SAP HANA,SAP Applications,Business Acumen,English Language,Process Analysis,Software Design Documents,JIRA,Functional Skills Qualification,Project Management,Scalability,Technical Documentation,Project Planning,Application Design,Computer Science,Business Process Modeling,Dataflow,SAP ERP,Troubleshooting (Problem Solving),Information Systems,Microsoft Excel,Microsoft PowerPoint,Microsoft Office,Microsoft Access,Communications,R (Programming Language),Atlassian Confluence"
78,Unity Game Developer,"Unity Engine,Computer Science,Animations"
79,Senior Web Developer (Android / IOS),"Requirements Analysis,Mobile Application Development,Objective-C (Programming Language),Planning,Android (Operating System),Verbal Communication Skills,Development Testing,Project Management,Presentations,System Integration Testing,Technical Leadership,Information Privacy,HyperText Markup Language (HTML),JQuery,JavaScript (Programming Language),Computer Science,User Interface (UI),Web Applications,Apple IOS,Information Technology,Research,Agile Methodology"
80,Frontend Developer (NX Monorepo_Angular_JEST_KARMA_Protractor_CYPRESS),"Jest (JavaScript Testing Framework),Karma (JavaScript Testing Framework),Protractor (Software),Wealth Management,Angular (Web Framework),Technology Ecosystems,Front End Design"
81,DevOps Automation Developer,"Functional Programming,Application Development,Value Propositions,Linux,Ansible,Technology Ecosystems,Quality Assurance,Change Management,DevOps,Unified Field Theories (UFT),Katalon Studio,CI/CD,Teamwork,Scalability,Computer Science,Application Deployment,Information Privacy,Software Development,Automation,Operations,Troubleshooting (Problem Solving),Scripting"
82,Assistant Manager/ Front End Developer,"Progressive Web Apps,Apache Ant,React Native,React.js (Javascript Library),Git (Version Control System),Serverless Computing,Positivity,Bitbucket,Software Engineering,Microsites,Front End Design,Microservices,Node.js (Javascript Library),HyperText Markup Language (HTML),Cascading Style Sheets (CSS),Teamwork,Computer Science,Programming Tools,npm (Node Package Manager),Creativity,Customer Service"
83,Internship - Full Stack Developer/DevSecOps Engineers (2024 Intake),"Information Technology Consulting,Blockchain,Apache Hadoop,Coaching,DevSecOps,Growth Mindedness,Spring Boot,Agile Methodology,Microsoft Azure,Microservices,Cloud-Native Computing,Courage,React.js (Javascript Library),Mentorship,Python (Programming Language),Data Science,Application Programming Interface (API),Angular (Web Framework),IBM Services,Java (Programming Language),Technical Acumen,Business Requirements,IBM Cloud Computing,Hybrid Cloud Computing,Web Services,Learning Development,Quantum Computing,SQL (Programming Language),Solution Architecture,Amazon Web Services,Consulting,HyperText Markup Language (HTML),Artificial Intelligence,Business Technologies,Tableau (Business Intelligence Software),Curiosity,C (Programming Language),Operations,Information Technology,Innovation,System Requirements,Problem Solving,Experimentation"
84,Java-J2EE Developer,"Oracle Service Bus,API Gateway,Microsoft Azure,Scheduling,Communications,Security Token,Application Programming Interface (API),Problem Solving,RESTful API,Secure Coding,PL/SQL,Management,Optical Character Recognition (OCR),Troubleshooting (Problem Solving),Scripting"
85,Full Stack Developer (React/Node + Python) - Training Provided!,"Communications,Full Stack Development,Computer Science,Information Technology"
86,Java Developer (Full Stack) (Junior),"Communications,Java Virtual Machine (JVM),Azure DevOps,Apache Ant,MySQL,Concurrency Pattern,Nginx,IBM Mobile,Cloud Infrastructure,Spring Boot,Agile Methodology,Microsoft Azure,Product Design,Decision Science,Requirements Analysis,Gradle,PostgreSQL,Microsoft Certified: Azure Solutions Architect Expert,Docker (Software),Kubernetes,Microsoft Certified: Azure Developer Associate,Linux,IntelliJ IDEA,WildFly (JBoss AS),Red Hat Enterprise Linux,Model View Controller,React.js (Javascript Library),Terraform,Apache Maven,AWS Certified DevOps Engineer,Eclipse (Software),Angular (Web Framework),Design Elements And Principles,Amazon Relational Database Services,Relational Databases,Architectural Design,SonarQube,Software Quality (SQA/SQC),Memory Leaks,Apache Tomcat,Java (Programming Language),AWS Certified Developer,Redis,Hibernate (Java),Scalability,Adobe Experience Manager,Microservices,Amazon Web Services,Java Persistence API,Test Automation,Jetty,DevOps,Robot Framework,Middleware,Object-Relational Mapping,CI/CD,Amazon Aurora,Full Stack Development,Teamwork,Computer Science,Programming Tools,Oracle WebLogic Server,AWS Certified Solutions Architect Professional,Information Technology,Management,npm (Node Package Manager),Operating Systems,Troubleshooting (Problem Solving)"
87,Software developer- Full stack Mobile developer,"Requirements Analysis,Bootstrap (Front-End Framework),Functional Requirement,Spring Boot,Extensible Markup Language (XML),Application Development,Global Sourcing,Git (Version Control System),Web Services,IText (Free PDF Software),Extensible Stylesheet Language (XSL),Continuous Integration,Angular (Web Framework),Java (Programming Language),Writing,Software Engineering,Java Enterprise Edition,Jenkins,JavaScript Frameworks,Quality Assurance,HyperText Markup Language (HTML),Security Systems,Oracle SQL Developer,Financial Services,PostgreSQL,Computer Science,Systems Integration,Cascading Style Sheets (CSS),Technical Support,Innovation,Information Systems,Test-Driven Development (TDD),Agile Methodology,Continuous Improvement Process,Governance"
88,Java Developer,"Software Design,Relational Databases,Code Review,Enthusiasm,Batch Processing,Agile Methodology,Apache Kafka,Software Testing,Docker (Software),System Integration Testing,Unit Testing,Angular (Web Framework),Problem Solving,RESTful API,Java (Programming Language),Web Services,Writing,Front End Design,IBM WebSphere MQ,Scripting,DevOps,JQuery,Systems Development Life Cycle,Software Development,Software Development Life Cycle,Simple Object Access Protocol (SOAP),Apache Struts,Troubleshooting (Problem Solving)"
89,Software Developer I Java,"Software Design,Relational Databases,Code Review,Batch Processing,Application Development,Software Testing,System Integration Testing,Unit Testing,Angular (Web Framework),RESTful API,Web Services,Writing,Front End Design,Scripting,DevOps,JQuery,Software Development,Systems Development Life Cycle,Agile Methodology,Software Development Life Cycle,Simple Object Access Protocol (SOAP),Apache Struts,Troubleshooting (Problem Solving)"
90,Java Developer (Cloud Solutions Integrator),"Information Technology Consulting,Cryptography,Solution Delivery,Life Sciences,Shell Script,Project Planning,Unix,Git (Version Control System),Smart Cards,Project Management,Python (Programming Language),Application Programming Interface (API),JIRA,Problem Solving,RESTful API,Java (Programming Language),Push Technology,SQL (Programming Language),Amazon Web Services,Consulting,Technical Analysis,Telecommunications,Troubleshooting (Problem Solving),Atlassian Confluence"
91,Java Developer,"Oracle WebLogic Server,Design Specifications,Spring Framework,Software Documentation,WildFly (JBoss AS),IBM WebSphere MQ,Enterprise JavaBeans,Oracle Databases,Apache Tomcat,Elixir (Programming Language),Software Design Documents,Performance Systems Analysis,Apache IBATIS,Java (Programming Language),Lightweight Directory Access Protocols,Hibernate (Java),SQL (Programming Language),Systems Analysis,JavaServer Faces,Java Platform Enterprise Edition (J2EE),Systems Design,Software Testing,PL/SQL,Load Testing,Programming Tools,Apache Struts,Systems Development Life Cycle"
92,Android Mobile Software Engineer (DSC/TE),"Problem Solving,Integration Testing,Mobile Application Development,Android (Operating System)"
93,Java Microservices Developer,"Message-Oriented Middleware,Spring Boot,Application Services,Microservices,JavaScript (Programming Language),Software Design Patterns,Spring Batch,Microservices Development,Docker (Software),React.js (Javascript Library),Kubernetes,Communications,Test Automation,RESTful API,Java (Programming Language),Web Services,Spring Data,Scalability,IBM WebSphere MQ,Containerization,Swagger UI,Enterprise Integration,JSON,Architectural Design,CI/CD,Computer Science,Front End (Software Engineering),Problem Solving,Operations,Troubleshooting (Problem Solving)"
94,Java Developer,"Software Design,Relational Databases,MySQL,Bootstrap (Front-End Framework),Agile Methodology,Apache Kafka,Software Testing,Docker (Software),Kubernetes,Systems Development Life Cycle,System Integration Testing,Unit Testing,Angular (Web Framework),Problem Solving,RESTful API,Java (Programming Language),Web Services,Writing,Front End Design,IBM WebSphere MQ,Scripting,DevOps,JQuery,Software Development Methodologies,Software Development Life Cycle,Simple Object Access Protocol (SOAP),Apache Struts,Troubleshooting (Problem Solving)"
95,Python Developer,"Decision Tree Learning,Data Collection,Regression Analysis,Kubernetes,Algorithms,Python (Programming Language),Predictive Modeling,OpenShift,Statistical Modeling,Product Engineering,SQL (Programming Language),Object-Oriented Programming (OOP),Data Visualization,CI/CD,Statistics,Data Analysis,Artificial Neural Networks,Software Development"
96,Software Engineer (Java Software Developer ) X2 Role / Good Pay + Good Bonus,"Microsoft Word,Elixir (Programming Language),Java (Programming Language),Linux Scripting,Amazon Web Services,Team Building,R (Programming Language),Troubleshooting (Problem Solving)"
97,Frontend Developer (ReactJs_Angular_OpenFIN_NodeJs_JAVA_IONIC_React Native_Python_Docker_TDD),"Mobile Application Development,React Native,Docker (Software),Web Services,Python (Programming Language),Application Programming Interface (API),Wealth Management,Angular (Web Framework),React.js (Javascript Library),Java (Programming Language),Hibernate (Java),Front End Design,Node.js (Javascript Library),Computer Engineering,Computer Science,Software Development,Troubleshooting (Problem Solving)"
98,Full Stack Developer,"Angular (Web Framework),TypeScript,Express.js (Javascript Library),Agile Methodology,Agile Software Development,Requirements Analysis,Scalability Design,Continuous Integration,Continuous Delivery,Test-Driven Development (TDD),React.js (Javascript Library),Java (Programming Language),Front End Design,Go (Programming Language),Consulting,DevOps,Growth Mindedness,Scala (Programming Language),Object-Oriented Programming (OOP),Ruby (Programming Language),Python (Programming Language),JavaScript (Programming Language),CI/CD,Systems Development Life Cycle,Automation,Leadership,Procurement"
